transaction_id,item_name,date,time,period,purchase_cost,branch_location
TXN102972,Mysore Pak,2024-01-27,11:16:34,Morning,773.03,Basavanagudi
TXN102973,Chiroti,2024-02-24,21:12:20,Evening,159.14,Vijayanagar
TXN102974,Dharwad Peda,2024-03-07,16:28:26,Afternoon,1179.74,RR Nagar
TXN102975,Chiroti,2024-07-03,14:18:10,Afternoon,251.35,HSR Layout
TXN102976,Chiroti,2024-06-18,20:50:42,Evening,184.24,Basavanagudi
TXN102977,Chiroti,2024-06-13,10:48:31,Morning,378.6,Basavanagudi
TXN102978,Samosa,2024-11-12,10:29:04,Morning,61.17526553468605,Koramangala
TXN102979,Gulab Jamun,2024-10-19,21:03:40,Evening,66.59,Jayanagar
TXN102980,Badam Milk,2025-06-06,14:21:51,Afternoon,108.22,Indiranagar
TXN102981,Halwa (Assorted),2024-06-22,10:16:28,Morning,244.36,Malleswaram
TXN102982,Chiroti,2024-06-28,20:18:13,Evening,385.18,Jayanagar
TXN102983,Mysore Pak,2025-02-20,12:19:15,Afternoon,807.25,Vijayanagar
TXN102984,Gulab Jamun,2024-03-10,08:23:38,Morning,49.38,RR Nagar
TXN102985,Pista Roll,2024-08-11,10:12:40,Morning,2001.53,Basavanagudi
TXN102986,Badam Milk,2024-12-19,12:15:29,Afternoon,134.69,Basavanagudi
TXN102987,Dharwad Peda,2025-06-05,14:45:25,Afternoon,260.32,Vijayanagar
TXN102988,Chiroti,2024-06-26,21:47:29,Evening,375.78,Indiranagar
TXN102989,Mysore Pak,2024-12-21,15:05:54,Afternoon,386.31,RR Nagar
TXN102990,Badam Milk,2025-05-24,09:29:23,Morning,42.71,HSR Layout
TXN102991,Dharwad Peda,2025-03-21,08:04:12,Morning,685.32,Vijayanagar
TXN102992,Chiroti,2024-11-27,15:09:44,Afternoon,233.39,Vijayanagar
TXN102993,Kaju Katli,2024-02-14,16:30:19,Afternoon,1373.02,Electronic City
TXN102994,Kaju Katli,2024-06-03,16:44:50,Afternoon,725.71,Vijayanagar
TXN102995,Kesar Peda,2024-04-30,15:08:39,Afternoon,1496.19,Jayanagar
TXN102996,Jalebi,2024-04-07,22:57:08,Night,420.17,Jayanagar
TXN102997,Halwa (Assorted),2024-08-25,18:23:40,Evening,602.77,Jayanagar
TXN102998,Mysore Pak,2024-12-03,21:25:40,Evening,1095.54,Malleswaram
TXN102999,Rasgulla,2025-07-02,12:25:14,Afternoon,71.5,Malleswaram
TXN103000,Kaju Katli,2025-05-24,12:13:14,Afternoon,1578.46,RR Nagar
TXN103001,Milk Burfi,2024-09-05,20:30:05,Evening,238.46,Jayanagar
TXN103002,Rasgulla,2024-10-04,08:42:57,Morning,55.64,Indiranagar
TXN103003,Kaju Katli,2025-05-23,09:01:24,Morning,1010.23,RR Nagar
TXN103004,Pista Roll,2025-03-21,18:32:42,Evening,2212.77,HSR Layout
TXN103005,Halwa (Assorted),2024-05-31,20:59:10,Evening,556.02,Vijayanagar
TXN103006,Laddoo (Boondi),2024-10-08,22:10:08,Night,570.82,Electronic City
TXN103007,Samosa,2024-08-22,12:41:38,Afternoon,80.71,Basavanagudi
TXN103008,Rasgulla,2025-01-21,12:26:14,Afternoon,144.79,Electronic City
TXN103009,Samosa,2025-02-03,14:47:45,Afternoon,43.49,Vijayanagar
TXN103010,Milk Burfi,2024-07-09,20:16:45,Evening,564.23,Koramangala
TXN103011,Dharwad Peda,2024-08-24,20:19:03,Evening,560.13,Basavanagudi
TXN103012,Badam Milk,2025-06-29,17:40:37,Evening,70.43,RR Nagar
TXN103013,Pista Roll,2024-08-02,10:11:29,Morning,934.58,Basavanagudi
TXN103014,Rasgulla,2024-12-12,22:02:20,Night,39.86,Jayanagar
TXN103015,Halwa (Assorted),2024-05-03,10:02:52,Morning,418.22,Vijayanagar
TXN103016,Samosa,2024-07-03,13:52:08,Afternoon,63.78,Indiranagar
TXN103017,Samosa,2025-07-05,11:24:49,Morning,59.17,HSR Layout
TXN103018,Sohan Papdi,2024-10-07,09:42:20,Morning,257.71,Koramangala
TXN103019,Sohan Papdi,2024-06-16,19:58:24,Evening,683.28,Vijayanagar
TXN103020,Dharwad Peda,2025-03-24,10:11:18,Morning,582.84,HSR Layout
TXN103021,Kaju Katli,2024-06-18,17:28:34,Evening,893.73,HSR Layout
TXN103022,Dharwad Peda,2025-02-03,13:28:05,Afternoon,301.44,Jayanagar
TXN103023,Sohan Papdi,2024-09-03,09:29:49,Morning,737.37,Indiranagar
TXN103024,Halwa (Assorted),2025-05-09,22:13:50,Night,392.78,Jayanagar
TXN103025,Badam Milk,2025-01-29,17:43:37,Evening,95.06,Vijayanagar
TXN103026,Laddoo (Boondi),2025-03-31,12:13:53,Afternoon,392.68,Indiranagar
TXN103027,Laddoo (Boondi),2024-12-01,19:42:31,Evening,793.87,Vijayanagar
TXN103028,Kesar Peda,2024-12-25,09:32:47,Morning,825.26,Koramangala
TXN103029,Badam Milk,2024-11-07,14:29:07,Afternoon,111.17,RR Nagar
TXN103030,Sohan Papdi,2025-06-06,22:18:09,Night,438.11,Basavanagudi
TXN103031,Rasgulla,2024-03-13,15:36:13,Afternoon,32.51,Malleswaram
TXN103032,Rasgulla,2025-02-21,12:36:51,Afternoon,134.07,Basavanagudi
TXN103033,Sohan Papdi,2024-03-02,11:58:49,Morning,481.97,Basavanagudi
TXN103034,Kaju Katli,2024-01-18,10:01:01,Morning,2026.46,Electronic City
TXN103035,Gulab Jamun,2024-09-24,17:26:28,Evening,25.2,HSR Layout
TXN103036,Rasgulla,2024-10-29,17:42:25,Evening,140.83,Jayanagar
TXN103037,Chiroti,2024-09-12,12:47:23,Afternoon,80.31,HSR Layout
TXN103038,Rasgulla,2024-08-10,21:36:52,Evening,62.96,HSR Layout
TXN103039,Gulab Jamun,2024-11-05,10:56:54,Morning,44.29,Electronic City
TXN103040,Badam Milk,2024-11-18,17:46:40,Evening,65.37,Electronic City
TXN103041,Laddoo (Boondi),2025-04-24,12:46:41,Afternoon,218.18,Jayanagar
TXN103042,Pista Roll,2025-05-24,21:40:02,Evening,958.22,Jayanagar
TXN103043,Jalebi,2024-11-17,17:33:08,Evening,256.13,Koramangala
TXN103044,Rasgulla,2024-07-06,17:36:49,Evening,32.81,Jayanagar
TXN103045,Chiroti,2024-03-31,22:45:09,Night,89.53,Koramangala
TXN103046,Sohan Papdi,2024-09-16,20:24:37,Evening,646.59,Basavanagudi
TXN103047,Pista Roll,2025-05-13,16:00:38,Afternoon,1704.27,Malleswaram
TXN103048,Kaju Katli,2024-04-29,08:45:27,Morning,1821.34,Jayanagar
TXN103049,Mysore Pak,2024-09-22,17:49:40,Evening,387.49,Koramangala
TXN103050,Milk Burfi,2024-02-25,10:32:32,Morning,507.43,Koramangala
TXN103051,Sohan Papdi,2025-03-09,08:12:45,Morning,162.98,HSR Layout
TXN103052,Mysore Pak,2024-02-11,08:12:24,Morning,1032.77,Jayanagar
TXN103053,Sohan Papdi,2024-08-23,14:54:32,Afternoon,314.81,Electronic City
TXN103054,Sohan Papdi,2024-02-28,08:18:35,Morning,750.07,Electronic City
TXN103055,Dharwad Peda,2025-04-28,14:18:10,Afternoon,1128.75,Basavanagudi
TXN103056,Mysore Pak,2025-03-10,16:46:13,Afternoon,473.31,Basavanagudi
TXN103057,Kaju Katli,2024-12-27,22:25:05,Night,1385.56,HSR Layout
TXN103058,Jalebi,2024-07-28,21:50:59,Evening,580.75,Indiranagar
TXN103059,Kesar Peda,2024-04-17,09:13:38,Morning,563.78,Basavanagudi
TXN103060,Mysore Pak,2024-12-26,12:23:12,Afternoon,373.42,HSR Layout
TXN103061,Milk Burfi,2025-04-02,15:51:17,Afternoon,1083.66,HSR Layout
TXN103062,Mysore Pak,2025-05-11,08:51:01,Morning,958.79,RR Nagar
TXN103063,Halwa (Assorted),2025-03-25,18:50:51,Evening,545.26,Electronic City
TXN103064,Samosa,2024-01-28,08:22:02,Morning,67.08,Electronic City
TXN103065,Sohan Papdi,2024-02-17,20:07:02,Evening,196.93,Malleswaram
TXN103066,Chiroti,2024-09-26,20:18:41,Evening,411.46,Basavanagudi
TXN103067,Kaju Katli,2024-10-31,22:48:25,Night,1780.66,Malleswaram
TXN103068,Sohan Papdi,2024-12-21,20:21:10,Evening,612.41,Malleswaram
TXN103069,Sohan Papdi,2024-06-26,19:54:34,Evening,230.71,Electronic City
TXN103070,Badam Milk,2024-05-19,22:55:00,Night,110.22,Koramangala
TXN103071,Dharwad Peda,2024-03-24,22:15:15,Night,1091.1,Koramangala
TXN103072,Sohan Papdi,2025-03-15,22:46:33,Night,406.95,HSR Layout
TXN103073,Rasgulla,2024-03-02,09:36:16,Morning,44.49,Basavanagudi
TXN103074,Halwa (Assorted),2025-06-20,09:07:39,Morning,606.79,HSR Layout
TXN103075,Mysore Pak,2025-06-26,11:38:35,Morning,341.81,Malleswaram
TXN103076,Rasgulla,2024-12-04,15:42:25,Afternoon,27.93,Jayanagar
TXN103077,Badam Milk,2025-06-14,10:58:26,Morning,162.86,Basavanagudi
TXN103078,Sohan Papdi,2024-09-18,17:37:49,Evening,665.3,Vijayanagar
TXN103079,Pista Roll,2025-06-08,19:02:45,Evening,483.18,Jayanagar
TXN103080,Jalebi,2025-01-20,17:37:01,Evening,641.23,HSR Layout
TXN103081,Chiroti,2025-01-29,16:51:06,Afternoon,213.78,RR Nagar
TXN103082,Samosa,2024-05-04,10:14:55,Morning,66.63,Vijayanagar
TXN103083,Chiroti,2025-02-10,08:23:29,Morning,267.49,RR Nagar
TXN103084,Kaju Katli,2024-03-13,21:41:13,Evening,1146.98,Malleswaram
TXN103085,Badam Milk,2024-02-08,09:30:11,Morning,233.77,Malleswaram
TXN103086,Chiroti,2025-07-14,13:21:24,Afternoon,147.57,HSR Layout
TXN103087,Sohan Papdi,2025-06-03,09:15:02,Morning,762.64,Electronic City
TXN103088,Pista Roll,2024-07-21,08:19:11,Morning,1684.81,Jayanagar
TXN103089,Kesar Peda,2024-03-09,20:17:16,Evening,289.13,Malleswaram
TXN103090,Mysore Pak,2025-06-09,18:38:53,Evening,870.48,Jayanagar
TXN103091,Milk Burfi,2025-06-18,15:10:01,Afternoon,747.21,Indiranagar
TXN103092,Halwa (Assorted),2024-12-03,21:27:35,Evening,878.96,RR Nagar
TXN103093,Dharwad Peda,2024-04-21,12:54:13,Afternoon,461.68,Malleswaram
TXN103094,Kesar Peda,2025-07-14,21:01:44,Evening,886.11,Malleswaram
TXN103095,Rasgulla,2024-12-13,11:44:43,Morning,145.64,Indiranagar
TXN103096,Gulab Jamun,2025-01-16,21:42:55,Evening,25.1,Koramangala
TXN103097,Jalebi,2024-12-25,08:06:30,Morning,702.91,Basavanagudi
TXN103098,Kesar Peda,2024-07-09,16:53:43,Afternoon,1135.19,Indiranagar
TXN103099,Milk Burfi,2024-05-08,13:46:19,Afternoon,428.9,Malleswaram
TXN103100,Gulab Jamun,2024-12-02,14:16:27,Afternoon,32.91,Vijayanagar
TXN103101,Dharwad Peda,2024-05-24,21:35:36,Evening,412.85,Vijayanagar
TXN103102,Jalebi,2024-09-29,21:28:34,Evening,478.4,Electronic City
TXN103103,Sohan Papdi,2025-07-09,22:17:41,Night,429.29,Electronic City
TXN103104,Milk Burfi,2024-05-26,08:37:17,Morning,673.7,HSR Layout
TXN103105,Gulab Jamun,2024-02-26,15:49:08,Afternoon,83.57,Indiranagar
TXN103106,Halwa (Assorted),2024-11-29,17:44:43,Evening,235.47,Electronic City
TXN103107,Samosa,2025-06-06,15:38:14,Afternoon,47.97,Indiranagar
TXN103108,Kaju Katli,2025-06-11,16:11:39,Afternoon,1321.32,RR Nagar
TXN103109,Jalebi,2024-09-22,19:48:23,Evening,485.58,Jayanagar
TXN103110,Milk Burfi,2025-06-17,21:48:17,Evening,992.56,Vijayanagar
TXN103111,Kaju Katli,2024-04-27,16:51:29,Afternoon,1625.57,Jayanagar
TXN103112,Mysore Pak,2025-04-24,22:08:02,Night,710.32,Malleswaram
TXN103113,Samosa,2024-08-21,21:03:05,Evening,49.21,Vijayanagar
TXN103114,Kesar Peda,2024-07-09,17:13:40,Evening,877.8,Vijayanagar
TXN103115,Sohan Papdi,2024-09-05,21:02:37,Evening,636.95,Koramangala
TXN103116,Kaju Katli,2024-09-22,10:47:14,Morning,1985.48,HSR Layout
TXN103117,Rasgulla,2024-10-31,17:54:54,Evening,117.94,Indiranagar
TXN103118,Chiroti,2024-08-30,08:37:20,Morning,114.2,HSR Layout
TXN103119,Pista Roll,2024-03-26,14:44:12,Afternoon,1261.55,Basavanagudi
TXN103120,Gulab Jamun,2025-01-17,12:08:52,Afternoon,149.83,Koramangala
TXN103121,Chiroti,2025-02-27,16:43:40,Afternoon,108.57,Jayanagar
TXN103122,Rasgulla,2025-02-04,11:59:31,Morning,119.04,HSR Layout
TXN103123,Laddoo (Boondi),2024-12-18,13:45:21,Afternoon,535.53,RR Nagar
TXN103124,Pista Roll,2024-08-16,09:50:02,Morning,552.22,HSR Layout
TXN103125,Rasgulla,2025-06-21,13:13:53,Afternoon,99.91,Basavanagudi
TXN103126,Jalebi,2024-07-09,12:02:29,Afternoon,564.95,HSR Layout
TXN103127,Halwa (Assorted),2024-11-17,20:32:25,Evening,491.57,HSR Layout
TXN103128,Rasgulla,2025-04-05,10:53:13,Morning,89.35,RR Nagar
TXN103129,Pista Roll,2025-07-10,20:17:05,Evening,820.39,RR Nagar
TXN103130,Badam Milk,2024-08-03,10:04:22,Morning,46.56,Jayanagar
TXN103131,Laddoo (Boondi),2024-10-18,10:44:31,Morning,547.19,Vijayanagar
TXN103132,Milk Burfi,2025-01-31,16:32:24,Afternoon,975.72,Basavanagudi
TXN103133,Halwa (Assorted),2025-07-03,11:24:09,Morning,344.65,Koramangala
TXN103134,Milk Burfi,2024-02-10,12:34:37,Afternoon,248.25,Jayanagar
TXN103135,Rasgulla,2024-06-01,21:44:15,Evening,72.19,Basavanagudi
TXN103136,Milk Burfi,2024-04-03,08:46:19,Morning,919.94,Electronic City
TXN103137,Sohan Papdi,2024-05-12,17:40:58,Evening,631.62,Basavanagudi
TXN103138,Mysore Pak,2024-11-15,19:32:45,Evening,752.02,Koramangala
TXN103139,Samosa,2024-11-09,09:59:29,Morning,44.32,Jayanagar
TXN103140,Pista Roll,2024-07-24,17:22:58,Evening,1830.51,RR Nagar
TXN103141,Jalebi,2024-07-10,10:14:53,Morning,327.36,Electronic City
TXN103142,Mysore Pak,2024-02-18,08:55:24,Morning,218.82,Malleswaram
TXN103143,Mysore Pak,2025-04-23,20:34:09,Evening,377.5,RR Nagar
TXN103144,Dharwad Peda,2025-06-13,10:29:38,Morning,753.35,RR Nagar
TXN103145,Chiroti,2025-05-06,21:12:30,Evening,360.19,Malleswaram
TXN103146,Chiroti,2025-01-10,12:21:33,Afternoon,101.98,Indiranagar
TXN103147,Sohan Papdi,2024-07-03,12:35:18,Afternoon,689.16,Malleswaram
TXN103148,Chiroti,2024-06-01,15:12:50,Afternoon,306.43,Koramangala
TXN103149,Laddoo (Boondi),2024-05-16,16:39:27,Afternoon,285.75,Indiranagar
TXN103150,Sohan Papdi,2025-03-28,15:03:18,Afternoon,780.22,Basavanagudi
TXN103151,Sohan Papdi,2025-01-20,11:27:07,Morning,452.44,HSR Layout
TXN103152,Badam Milk,2024-04-23,08:17:51,Morning,235.61,Basavanagudi
TXN103153,Samosa,2024-03-27,13:03:45,Afternoon,55.44,Jayanagar
TXN103154,Jalebi,2025-06-20,19:31:34,Evening,161.8,Vijayanagar
TXN103155,Milk Burfi,2025-02-14,09:22:07,Morning,349.34,Indiranagar
TXN103156,Kesar Peda,2024-12-21,16:20:36,Afternoon,261.08,RR Nagar
TXN103157,Halwa (Assorted),2025-02-17,15:57:27,Afternoon,655.41,Electronic City
TXN103158,Gulab Jamun,2024-02-28,14:53:05,Afternoon,32.91,Koramangala
TXN103159,Kesar Peda,2024-09-08,14:58:52,Afternoon,332.07,Jayanagar
TXN103160,Jalebi,2024-02-11,17:49:49,Evening,429.64,Electronic City
TXN103161,Chiroti,2025-05-26,18:44:33,Evening,428.19,Malleswaram
TXN103162,Halwa (Assorted),2024-08-30,20:20:16,Evening,967.96,Jayanagar
TXN103163,Pista Roll,2024-06-14,14:28:32,Afternoon,639.92,Koramangala
TXN103164,Samosa,2024-08-27,20:56:12,Evening,35.24,RR Nagar
TXN103165,Rasgulla,2024-12-04,22:07:08,Night,104.88,Basavanagudi
TXN103166,Badam Milk,2025-05-21,14:06:18,Afternoon,99.46,RR Nagar
TXN103167,Samosa,2025-01-26,22:51:37,Night,70.8,Koramangala
TXN103168,Mysore Pak,2024-11-22,19:21:03,Evening,1045.22,Jayanagar
TXN103169,Badam Milk,2024-11-22,21:28:02,Evening,87.5,RR Nagar
TXN103170,Chiroti,2024-07-17,17:00:09,Evening,286.49,Electronic City
TXN103171,Kesar Peda,2024-12-01,13:36:39,Afternoon,910.92,HSR Layout
TXN103172,Badam Milk,2025-04-09,17:05:00,Evening,50.04,Koramangala
TXN103173,Rasgulla,2024-03-04,12:21:59,Afternoon,85.06,Vijayanagar
TXN103174,Dharwad Peda,2024-06-20,22:02:47,Night,380.91,Vijayanagar
TXN103175,Mysore Pak,2024-07-20,10:55:00,Morning,1153.22,Vijayanagar
TXN103176,Mysore Pak,2024-11-29,17:20:41,Evening,1045.93,Koramangala
TXN103177,Kaju Katli,2024-01-29,11:01:07,Morning,1635.2,Jayanagar
TXN103178,Pista Roll,2024-11-03,19:47:30,Evening,752.72,Koramangala
TXN103179,Gulab Jamun,2024-10-23,19:19:30,Evening,100.15,RR Nagar
TXN103180,Pista Roll,2025-05-08,16:43:21,Afternoon,1522.4,Indiranagar
TXN103181,Laddoo (Boondi),2024-04-06,18:10:13,Evening,513.16,Electronic City
TXN103182,Samosa,2025-05-08,16:56:25,Afternoon,50.63,Basavanagudi
TXN103183,Jalebi,2024-12-16,09:40:49,Morning,373.61,Koramangala
TXN103184,Rasgulla,2024-06-17,13:45:46,Afternoon,62.14,HSR Layout
TXN103185,Milk Burfi,2024-05-09,09:28:47,Morning,532.66,Electronic City
TXN103186,Rasgulla,2024-07-14,17:52:53,Evening,155.61,HSR Layout
TXN103187,Pista Roll,2024-08-15,10:37:57,Morning,1073.15,Koramangala
TXN103188,Kesar Peda,2025-04-09,16:19:34,Afternoon,513.45,Jayanagar
TXN103189,Kesar Peda,2024-06-21,10:52:35,Morning,363.95,Basavanagudi
TXN103190,Kaju Katli,2024-09-03,13:23:32,Afternoon,2273.7,RR Nagar
TXN103191,Milk Burfi,2024-02-25,14:57:26,Afternoon,1136.65,Vijayanagar
TXN103192,Badam Milk,2025-02-11,12:03:22,Afternoon,200.11,Malleswaram
TXN103193,Mysore Pak,2025-03-08,10:57:41,Morning,1195.62,Vijayanagar
TXN103194,Jalebi,2024-07-27,16:51:15,Afternoon,567.08,Basavanagudi
TXN103195,Badam Milk,2024-07-23,19:41:41,Evening,149.42,Malleswaram
TXN103196,Milk Burfi,2025-06-16,12:34:44,Afternoon,725.81,Koramangala
TXN103197,Samosa,2024-03-07,17:06:49,Evening,56.0,Basavanagudi
TXN103198,Samosa,2025-03-29,18:13:24,Evening,27.1,Koramangala
TXN103199,Sohan Papdi,2024-09-22,13:17:56,Afternoon,630.31,Koramangala
TXN103200,Sohan Papdi,2024-09-03,19:14:55,Evening,562.22,HSR Layout
TXN103201,Samosa,2025-04-25,11:20:15,Morning,88.97,Indiranagar
TXN103202,Badam Milk,2024-08-13,13:58:39,Afternoon,219.81,Indiranagar
TXN103203,Rasgulla,2024-06-30,22:18:42,Night,117.25,Jayanagar
TXN103204,Milk Burfi,2024-07-06,22:39:46,Night,469.61,Indiranagar
TXN103205,Gulab Jamun,2025-05-12,10:43:50,Morning,98.25,Koramangala
TXN103206,Sohan Papdi,2024-12-18,19:07:11,Evening,389.9,Indiranagar
TXN103207,Mysore Pak,2024-05-20,15:27:49,Afternoon,572.59,Indiranagar
TXN103208,Pista Roll,2024-10-02,08:52:29,Morning,480.67,HSR Layout
TXN103209,Dharwad Peda,2024-07-11,22:52:29,Night,987.12,Koramangala
TXN103210,Sohan Papdi,2024-07-06,11:40:01,Morning,766.39,Vijayanagar
TXN103211,Kesar Peda,2024-06-24,19:24:16,Evening,522.5,HSR Layout
TXN103212,Laddoo (Boondi),2024-03-06,22:57:46,Night,874.36,HSR Layout
TXN103213,Milk Burfi,2024-02-08,16:57:17,Afternoon,998.95,Indiranagar
TXN103214,Pista Roll,2024-04-09,20:31:49,Evening,1832.73,RR Nagar
TXN103215,Dharwad Peda,2024-02-16,18:04:16,Evening,673.18,Jayanagar
TXN103216,Gulab Jamun,2024-05-21,17:41:35,Evening,111.27,Malleswaram
TXN103217,Mysore Pak,2024-05-25,13:12:06,Afternoon,970.33,HSR Layout
TXN103218,Rasgulla,2024-05-10,13:57:07,Afternoon,112.43,Indiranagar
TXN103219,Kaju Katli,2024-09-26,15:36:51,Afternoon,1602.88,Basavanagudi
TXN103220,Jalebi,2024-05-28,09:40:50,Morning,195.09,HSR Layout
TXN103221,Mysore Pak,2025-06-10,14:08:58,Afternoon,246.82,RR Nagar
TXN103222,Dharwad Peda,2025-02-16,09:59:23,Morning,322.72,HSR Layout
TXN103223,Jalebi,2025-03-22,13:44:00,Afternoon,234.75,Vijayanagar
TXN103224,Sohan Papdi,2025-05-17,19:54:39,Evening,358.93,Malleswaram
TXN103225,Mysore Pak,2024-10-27,12:50:19,Afternoon,599.49,HSR Layout
TXN103226,Samosa,2025-03-30,17:19:37,Evening,78.02,Electronic City
TXN103227,Badam Milk,2024-07-23,12:42:08,Afternoon,106.0,Indiranagar
TXN103228,Milk Burfi,2024-11-14,11:13:02,Morning,492.7,HSR Layout
TXN103229,Gulab Jamun,2024-08-31,13:09:53,Afternoon,112.98,Jayanagar
TXN103230,Badam Milk,2024-08-03,10:22:06,Morning,55.2,Jayanagar
TXN103231,Jalebi,2025-01-30,18:54:56,Evening,674.32,Basavanagudi
TXN103232,Halwa (Assorted),2025-06-30,08:49:50,Morning,614.89,Indiranagar
TXN103233,Kaju Katli,2024-12-27,22:59:46,Night,1070.78,Koramangala
TXN103234,Mysore Pak,2025-01-26,15:39:13,Afternoon,549.9,Vijayanagar
TXN103235,Halwa (Assorted),2024-08-09,18:09:21,Evening,829.65,Vijayanagar
TXN103236,Halwa (Assorted),2025-03-30,17:10:22,Evening,869.7,Electronic City
TXN103237,Dharwad Peda,2024-04-14,10:33:46,Morning,1333.57,Indiranagar
TXN103238,Halwa (Assorted),2024-03-21,11:25:14,Morning,481.68,Basavanagudi
TXN103239,Badam Milk,2024-11-15,14:08:16,Afternoon,218.53,HSR Layout
TXN103240,Chiroti,2024-11-04,19:10:57,Evening,328.79,Basavanagudi
TXN103241,Gulab Jamun,2025-01-24,10:08:20,Morning,70.14,Indiranagar
TXN103242,Kaju Katli,2025-06-26,13:59:46,Afternoon,635.12,HSR Layout
TXN103243,Chiroti,2025-03-13,11:26:06,Morning,240.12,Jayanagar
TXN103244,Mysore Pak,2024-11-11,21:37:23,Evening,688.63,HSR Layout
TXN103245,Kesar Peda,2025-03-14,16:08:51,Afternoon,694.56,Indiranagar
TXN103246,Kaju Katli,2025-02-08,12:46:47,Afternoon,658.26,Malleswaram
TXN103247,Mysore Pak,2024-04-27,14:49:52,Afternoon,524.96,Basavanagudi
TXN103248,Sohan Papdi,2024-02-13,17:12:29,Evening,333.31,Vijayanagar
TXN103249,Halwa (Assorted),2024-08-08,16:58:13,Afternoon,324.43,Basavanagudi
TXN103250,Dharwad Peda,2024-07-11,15:27:27,Afternoon,496.81,Jayanagar
TXN103251,Gulab Jamun,2025-03-03,19:36:38,Evening,91.81,Jayanagar
TXN103252,Rasgulla,2025-02-27,18:00:20,Evening,43.2,Indiranagar
TXN103253,Chiroti,2024-08-04,14:30:28,Afternoon,187.08,Basavanagudi
TXN103254,Halwa (Assorted),2025-03-05,09:52:02,Morning,397.43,Vijayanagar
TXN103255,Milk Burfi,2024-12-22,16:09:51,Afternoon,1030.54,Basavanagudi
TXN103256,Rasgulla,2024-05-16,21:49:35,Evening,91.03,RR Nagar
TXN103257,Laddoo (Boondi),2024-03-03,20:13:27,Evening,657.63,Basavanagudi
TXN103258,Laddoo (Boondi),2025-03-16,08:56:34,Morning,182.39,Electronic City
TXN103259,Kaju Katli,2024-05-18,20:50:49,Evening,951.39,RR Nagar
TXN103260,Chiroti,2024-05-25,09:28:23,Morning,404.07,Koramangala
TXN103261,Pista Roll,2025-04-10,15:33:17,Afternoon,1065.63,RR Nagar
TXN103262,Kesar Peda,2024-07-13,08:15:34,Morning,1364.4,HSR Layout
TXN103263,Jalebi,2024-09-22,15:07:08,Afternoon,131.59,RR Nagar
TXN103264,Kesar Peda,2024-01-24,10:35:35,Morning,858.0,Malleswaram
TXN103265,Gulab Jamun,2024-11-03,09:32:26,Morning,122.06,HSR Layout
TXN103266,Mysore Pak,2024-05-26,21:50:01,Evening,719.95,Basavanagudi
TXN103267,Mysore Pak,2024-02-20,18:34:39,Evening,320.08,Koramangala
TXN103268,Pista Roll,2024-02-07,10:40:19,Morning,2012.07,Indiranagar
TXN103269,Badam Milk,2024-12-27,16:32:26,Afternoon,138.76,HSR Layout
TXN103270,Jalebi,2024-10-28,21:03:45,Evening,627.81,Jayanagar
TXN103271,Kaju Katli,2024-04-04,13:11:27,Afternoon,2302.46,Electronic City
TXN103272,Sohan Papdi,2024-04-30,13:59:42,Afternoon,707.48,Jayanagar
TXN103273,Badam Milk,2024-02-09,13:40:05,Afternoon,196.28,Jayanagar
TXN103274,Dharwad Peda,2024-07-25,14:32:46,Afternoon,385.9,Basavanagudi
TXN103275,Kesar Peda,2024-07-18,11:46:24,Morning,404.38,Basavanagudi
TXN103276,Kaju Katli,2025-01-04,22:36:28,Night,933.16,RR Nagar
TXN103277,Rasgulla,2025-06-28,20:44:07,Evening,60.25,Vijayanagar
TXN103278,Jalebi,2024-03-17,09:40:03,Morning,143.73,Jayanagar
TXN103279,Dharwad Peda,2025-06-20,10:19:08,Morning,503.41,RR Nagar
TXN103280,Dharwad Peda,2025-02-10,22:16:40,Night,1063.93,Jayanagar
TXN103281,Samosa,2025-01-09,17:42:55,Evening,44.34,Koramangala
TXN103282,Samosa,2024-11-10,10:24:02,Morning,29.04,HSR Layout
TXN103283,Dharwad Peda,2024-08-09,15:10:16,Afternoon,1051.4,Malleswaram
TXN103284,Milk Burfi,2024-04-15,14:01:15,Afternoon,732.0,Indiranagar
TXN103285,Laddoo (Boondi),2024-02-04,11:45:31,Morning,231.96,Basavanagudi
TXN103286,Sohan Papdi,2025-07-02,16:23:11,Afternoon,690.74,Electronic City
TXN103287,Mysore Pak,2025-06-27,11:01:40,Morning,263.17,Malleswaram
TXN103288,Chiroti,2024-05-13,22:35:47,Night,386.88,Vijayanagar
TXN103289,Halwa (Assorted),2024-05-16,17:59:50,Evening,999.69,Indiranagar
TXN103290,Kaju Katli,2025-03-19,19:17:47,Evening,2294.07,Malleswaram
TXN103291,Gulab Jamun,2024-04-12,17:46:32,Evening,47.44,RR Nagar
TXN103292,Kesar Peda,2024-02-06,19:30:52,Evening,880.34,Vijayanagar
TXN103293,Chiroti,2024-06-25,09:09:30,Morning,89.6,Koramangala
TXN103294,Laddoo (Boondi),2025-02-24,08:40:02,Morning,528.87,Jayanagar
TXN103295,Gulab Jamun,2025-02-15,12:28:02,Afternoon,121.35,RR Nagar
TXN103296,Kaju Katli,2024-07-04,21:58:24,Evening,2192.43,Electronic City
TXN103297,Samosa,2024-10-15,22:36:24,Night,56.41,Malleswaram
TXN103298,Mysore Pak,2024-04-20,14:01:25,Afternoon,554.44,Basavanagudi
TXN103299,Rasgulla,2024-09-20,20:32:57,Evening,80.43,Vijayanagar
